loan_id,installment_no,risk_bucket,pred_prob,target,missed_payment_last_3m,late_payment_last_3m,dpd_trend_slope,max_dpd_last_3m,sma_encoded,rolling_30d_balance_volatility,both_shocks_flag,income_shock_flag_3m,cash_flow_trend,bureau_score,risk_tier_encoded,grade_encoded,emi_to_income_ratio,payment_ratio_last_month
LN00033225,47,AMBER,0.35428564345485675,0,0.0,0.0,0.0,0.0,0,0.1551,0,0.0,0.05924999999999997,667,1,4,0.0661328658114095,1.0
LN00033226,10,RED,0.5532267226189772,0,0.0,1.0,-17.0,34.0,0,0.4848333333333333,0,0.0,0.1495,0,3,8,0.11548542176719341,1.0
LN00033228,23,AMBER,0.3673058168293779,0,0.0,0.0,0.0,0.0,0,0.09716666666666667,0,0.0,-0.1956,700,0,1,0.008766282175457133,1.0
LN00033230,30,AMBER,0.374315251127895,0,0.0,0.0,0.0,0.0,0,0.23483333333333334,0,0.0,0.059850000000000014,652,1,4,0.055741523681050224,1.0
LN00033231,9,AMBER,0.3854532235154249,0,0.0,1.0,-20.0,40.0,0,0.12506666666666666,0,1.0,-0.009799999999999975,671,1,4,0.4427883292045142,1.0
LN00033234,11,AMBER,0.403475452613,0,0.0,1.0,-20.5,41.0,0,0.2063,0,0.0,-0.062,591,1,5,0.13539539787880667,1.0
LN00033236,11,RED,0.525013797867216,0,0.0,2.0,-1.5,49.0,0,0.29173333333333334,0,0.0,0.12605000000000002,561,2,7,0.09386749268628464,1.0
LN00033237,11,AMBER,0.36077655233604183,0,0.0,0.0,0.0,0.0,0,0.24296666666666666,0,0.0,0.008699999999999986,663,1,4,0.24698599209810665,1.0
LN00033239,44,AMBER,0.4465125315181675,0,0.0,0.0,0.0,0.0,0,0.14693333333333333,0,0.0,0.11135,579,1,5,0.038361099245336754,1.0
LN00033240,17,RED,0.5107333577303108,0,0.0,1.0,-26.5,53.0,0,0.45566666666666666,0,0.0,0.0736,618,1,5,0.12363171088364319,1.0
LN00033241,20,RED,0.5193625099843237,0,0.0,0.0,0.0,0.0,0,0.13570000000000002,0,0.0,0.052800000000000014,744,1,5,0.13947126916258212,1.0
LN00033246,18,AMBER,0.2911580237979688,0,0.0,0.0,0.0,0.0,0,0.1853,0,0.0,-0.12819999999999998,730,0,1,0.19674722551825227,1.0
LN00033247,4,RED,0.49444952337099113,0,0.0,1.0,8.5,17.0,1,0.19976666666666665,0,0.0,-0.18785,644,1,5,0.483629160896773,1.0
LN00033250,36,AMBER,0.21881705290896863,0,0.0,0.0,0.0,0.0,0,0.09576666666666667,0,0.0,0.0378,774,0,0,0.06607916937053862,1.0
LN00033253,4,RED,0.5695655518336802,0,0.0,1.0,0.0,9.0,0,0.2823333333333333,1,1.0,-0.11654999999999999,661,1,4,0.23512204406398843,1.0
LN00033256,36,AMBER,0.23424721288528183,0,0.0,0.0,0.0,0.0,0,0.3340666666666667,0,0.0,0.1842,594,2,7,0.0911467421723241,1.0
LN00033257,17,AMBER,0.3756782182736568,0,0.0,0.0,0.0,0.0,0,0.16463333333333333,0,1.0,-0.0378,638,1,5,0.3131676432814256,1.0
LN00033259,48,GREEN,0.14057850598239285,0,0.0,1.0,0.0,31.0,0,0.1569,0,0.0,0.022550000000000014,713,0,1,0.05171659785301404,1.0
LN00033261,18,AMBER,0.2974238374121285,0,0.0,1.0,-12.0,24.0,0,0.4246666666666667,0,0.0,0.13794999999999996,670,1,4,0.25460613301473517,1.0
LN00033262,5,AMBER,0.40122161396216566,1,0.0,0.0,0.0,0.0,0,0.20076666666666668,0,0.0,-0.08784999999999998,796,0,0,0.0664023687452804,1.0
LN00033263,30,AMBER,0.415948699456751,1,0.0,0.0,0.0,0.0,0,0.27809999999999996,0,0.0,-0.09334999999999999,607,1,5,0.07460182934629654,1.0
LN00033265,48,GREEN,0.15067328095718416,0,0.0,1.0,1.5,3.0,1,0.10103333333333332,0,0.0,-0.061700000000000005,742,0,1,0.0719016921837228,1.0
LN00033266,18,GREEN,0.1438730892826743,0,0.0,1.0,0.0,50.0,0,0.08756666666666668,0,0.0,-0.10399999999999998,670,0,2,0.08141380346851027,1.0
LN00033267,14,AMBER,0.35011917233806994,0,0.0,0.0,0.0,0.0,0,0.11293333333333333,0,0.0,0.16625,699,0,2,0.13663859148998203,1.0
LN00033268,59,AMBER,0.3738164080444485,0,0.0,0.0,0.0,0.0,0,0.1418,0,0.0,-0.051649999999999974,712,1,5,0.07895604015230183,1.0
LN00033269,22,RED,0.514767437402168,0,0.0,0.0,0.0,0.0,0,0.17816666666666667,0,0.0,0.09245000000000003,650,1,4,0.23340206613284653,1.0
LN00033270,11,AMBER,0.40623126189792064,0,0.0,0.0,0.0,0.0,0,0.22823333333333332,0,0.0,0.13090000000000002,634,1,5,0.20685709612120964,1.0
LN00033272,11,RED,0.5148128288620701,0,0.0,0.0,0.0,0.0,0,0.1299,0,0.0,-0.0811,636,1,5,0.19859455084974373,1.0
LN00033273,23,AMBER,0.27562844236819195,0,0.0,0.0,0.0,0.0,0,0.106,0,0.0,-0.10659999999999997,691,0,2,0.09662961638122824,1.0
LN00033276,10,GREEN,0.010247892025993055,0,0.0,0.0,-18.0,36.0,4,0.4539,1,1.0,-0.007050000000000001,523,2,7,0.22281416136005142,1.0
LN00033277,60,GREEN,0.10045497953674831,0,0.0,0.0,0.0,0.0,0,0.1863,0,0.0,0.21770000000000003,779,1,5,0.11988606152677554,1.0
LN00033278,46,AMBER,0.21245310272245815,0,0.0,0.0,0.0,0.0,0,0.1048,0,0.0,-0.12505,759,0,0,0.07942110747246205,1.0
LN00033280,28,RED,0.534580763536529,0,0.0,0.0,0.0,0.0,0,0.4291666666666667,0,0.0,-0.007749999999999979,525,2,7,0.10793312249305768,1.0
LN00033281,7,RED,0.5503058830179621,0,0.0,1.0,-5.0,10.0,0,0.18910000000000002,0,0.0,-0.03460000000000002,603,1,5,0.09821209753690531,1.0
LN00033282,6,AMBER,0.3551256066365756,0,0.0,1.0,10.0,20.0,1,0.11533333333333334,0,0.0,-0.02975,743,0,1,0.31221999266819733,1.0
LN00033283,22,AMBER,0.20586404985570012,0,0.0,0.0,0.0,0.0,0,0.0982,0,0.0,-0.07214999999999999,689,0,2,0.24331197120124734,1.0
LN00033284,24,AMBER,0.2644003400792008,0,0.0,0.0,0.0,0.0,0,0.0909,0,0.0,-0.19635000000000002,745,0,1,0.16021433327194687,1.0
LN00033286,11,RED,0.8634335095643232,1,0.0,2.0,-15.0,43.0,1,0.3337666666666667,0,0.0,-0.04145000000000001,675,1,4,0.12416082458600175,0.6375332674089266
LN00033287,17,AMBER,0.3196565551221196,0,0.0,0.0,0.0,0.0,0,0.1830333333333333,0,0.0,0.13004999999999997,644,1,5,0.14505614567526556,1.0
LN00033289,5,RED,0.5221782939849645,0,0.0,1.0,0.0,33.0,0,0.4838,0,0.0,-0.15005000000000002,0,3,8,0.4967592356687898,1.0
LN00033292,18,GREEN,0.18222791138260827,0,0.0,0.0,0.0,0.0,0,0.23876666666666668,0,0.0,0.009500000000000008,573,2,7,0.27871145124716556,1.0
LN00033293,4,RED,0.8631870981593596,0,0.0,2.0,-15.0,33.0,1,0.3471333333333333,0,0.0,0.0075,692,1,4,0.23560998262328478,0.6950518743824857
LN00033294,26,AMBER,0.3147096757980367,0,0.0,0.0,0.0,0.0,0,0.15226666666666666,0,0.0,-0.07200000000000001,706,0,1,0.029314326456535426,1.0
LN00033295,6,RED,0.5005036823049729,0,0.0,0.0,0.0,0.0,0,0.22186666666666666,0,0.0,-0.08709999999999996,641,1,5,0.14195972065010784,1.0
LN00033296,6,RED,0.4660991789245082,0,0.0,0.0,0.0,0.0,0,0.09330000000000001,0,0.0,-0.054400000000000004,730,0,1,0.10056791499708143,1.0
LN00033298,9,RED,0.600177062929425,0,0.0,0.0,0.0,0.0,0,0.3550333333333333,0,0.0,-0.05505000000000004,589,2,7,0.20335009970534837,1.0
LN00033299,6,RED,0.582490781381773,0,0.0,1.0,-23.5,47.0,0,0.2796666666666667,0,0.0,0.021550000000000014,497,2,7,0.2809834213283481,1.0
LN00033301,18,AMBER,0.20448622539239175,0,0.0,0.0,0.0,0.0,0,0.17180000000000004,0,0.0,-0.05074999999999996,692,1,4,0.12002532116924224,1.0
LN00033303,18,GREEN,0.19195684954859063,0,0.0,0.0,0.0,0.0,0,0.21353333333333335,0,0.0,-0.07945000000000002,694,1,4,0.19095750985596124,1.0
LN00033304,12,AMBER,0.20429738664535307,0,0.0,0.0,0.0,0.0,0,0.3737,0,0.0,-0.007749999999999979,671,1,4,0.33675524111934335,1.0
LN00033306,18,GREEN,0.17259677027739936,0,0.0,0.0,0.0,0.0,0,0.10396666666666667,0,0.0,-0.10924999999999996,827,0,0,0.026307524800387127,1.0
LN00033309,47,AMBER,0.43657183279129774,0,0.0,0.0,0.0,0.0,0,0.12253333333333334,0,0.0,-0.08195000000000002,761,0,0,0.0839397871788217,1.0
LN00033310,45,RED,0.5473810761021767,0,0.0,0.0,0.0,0.0,0,0.23173333333333335,0,0.0,0.1256,628,1,5,0.059994688495907014,1.0
LN00033313,23,AMBER,0.37789234296579444,0,0.0,1.0,5.5,11.0,1,0.063,0,0.0,0.03614999999999996,730,0,1,0.06623854995104811,1.0
LN00033314,34,AMBER,0.44601176805853504,0,0.0,0.0,0.0,0.0,0,0.21503333333333333,0,1.0,0.16695,686,1,4,0.0428433330038549,1.0
LN00033315,20,AMBER,0.35975244620582925,0,0.0,1.0,12.0,24.0,1,0.15380000000000002,0,0.0,-0.14745,647,1,5,0.05985175623061067,1.0
LN00033316,21,RED,0.47086893127531526,0,0.0,0.0,0.0,0.0,0,0.1099,0,0.0,-0.19090000000000001,765,0,0,0.09770084441463125,1.0
LN00033317,26,AMBER,0.31094384563904964,0,0.0,0.0,0.0,0.0,0,0.06823333333333334,0,0.0,-0.002799999999999969,758,0,0,0.09830501647748077,1.0
LN00033318,46,AMBER,0.42257172422627626,0,0.0,0.0,0.0,0.0,0,0.17973333333333333,0,1.0,-0.11275000000000002,684,0,2,0.05793437497176009,1.0
LN00033319,43,RED,0.5848317693409574,1,0.0,1.0,5.0,10.0,1,0.30193333333333333,1,1.0,0.031200000000000006,655,2,7,0.15693657758276824,1.0
LN00033322,24,AMBER,0.30267852186263394,0,0.0,0.0,0.0,0.0,0,0.13443333333333332,1,1.0,0.12074999999999997,629,1,5,0.09100468627961468,1.0
LN00033323,24,AMBER,0.2906353960837359,0,0.0,1.0,0.0,48.0,0,0.2155,0,0.0,-0.14155,662,1,4,0.10957461076976058,1.0
LN00033326,6,RED,0.5182472802982497,0,0.0,1.0,-27.0,54.0,0,0.3396333333333333,0,0.0,-0.08625,473,2,7,0.37342334856668047,1.0
LN00033327,31,AMBER,0.3977351787638843,1,0.0,0.0,0.0,0.0,0,0.23823333333333332,0,0.0,-0.11835000000000001,668,1,4,0.1413322015279373,1.0
LN00033329,8,AMBER,0.3686351757196643,0,0.0,0.0,0.0,0.0,0,0.2543666666666667,0,0.0,0.03920000000000001,706,1,5,0.3455622459732049,1.0
LN00033331,35,AMBER,0.3198613191211648,0,0.0,1.0,14.0,28.0,1,0.0913,0,0.0,-0.010850000000000026,814,0,0,0.013283268406062788,1.0
LN00033333,18,AMBER,0.21865923179895147,0,0.0,0.0,0.0,0.0,0,0.18506666666666668,0,0.0,-0.19085,656,1,4,0.08684251307548267,1.0
LN00033334,13,RED,0.5627424867495309,0,0.0,0.0,0.0,0.0,0,0.33370000000000005,1,1.0,-0.06240000000000001,549,1,5,0.31765785697201626,1.0
LN00033335,11,RED,0.530001491089032,0,0.0,0.0,0.0,0.0,0,0.21136666666666667,0,0.0,0.11464999999999997,684,1,4,0.3025038550501156,1.0
LN00033336,10,AMBER,0.27420359331517846,0,0.0,0.0,0.0,0.0,0,0.20996666666666663,0,0.0,-0.06164999999999998,655,0,2,0.025711183850718737,1.0
LN00033337,21,RED,0.5398804180218981,0,0.0,1.0,0.0,30.0,0,0.11146666666666667,0,0.0,-0.07295000000000001,640,1,5,0.24052205315195288,1.0
LN00033339,38,AMBER,0.4073749740459698,0,0.0,0.0,0.0,0.0,0,0.1003,0,0.0,-0.01605000000000001,826,0,0,0.07885789750424926,1.0
LN00033340,10,AMBER,0.30996816641309316,0,0.0,0.0,0.0,0.0,0,0.0903,0,0.0,0.127,703,0,1,0.03904301824803713,1.0
LN00033341,27,AMBER,0.24695371776893646,0,0.0,0.0,0.0,0.0,0,0.09483333333333333,0,0.0,-0.066,749,0,1,0.033365598081875496,1.0
LN00033342,35,RED,0.5487631119902692,0,0.0,1.0,0.0,26.0,0,0.2335,0,0.0,0.23035,0,3,8,0.14816664493415047,1.0
LN00033343,7,RED,0.5204518935646354,1,0.0,1.0,8.5,17.0,1,0.2526333333333333,0,0.0,0.05864999999999998,609,1,5,0.2767803614997759,1.0
LN00033344,6,GREEN,0.16487213596467684,0,0.0,0.0,0.0,0.0,0,0.17166666666666666,0,0.0,-0.010000000000000009,631,2,6,0.5671176959291054,1.0
LN00033345,12,AMBER,0.4255871204519613,0,0.0,0.0,0.0,0.0,0,0.09503333333333334,0,1.0,-0.011050000000000004,729,0,1,0.15208892163521867,1.0
LN00033346,12,GREEN,0.19498182125193442,0,0.0,0.0,0.0,0.0,0,0.16306666666666667,0,0.0,0.05814999999999998,667,1,4,0.4209586991221069,1.0
LN00033348,33,RED,0.5712751078917826,0,0.0,0.0,0.0,0.0,0,0.3557666666666666,0,1.0,-0.19605,494,2,7,0.19189281156954488,1.0
LN00033350,12,AMBER,0.21718528885839058,0,0.0,0.0,0.0,0.0,0,0.07956666666666666,0,0.0,0.021999999999999964,751,0,0,0.01854416145630954,1.0
LN00033351,17,RED,0.5269252260978748,0,0.0,0.0,0.0,0.0,0,0.24303333333333335,0,0.0,0.009099999999999997,593,1,5,0.2129418300502303,1.0
LN00033352,5,RED,0.8335682455843445,0,0.0,1.0,3.0,6.0,1,0.4115333333333333,0,0.0,-0.15265,697,1,4,0.030440360565420377,1.0
LN00033354,17,AMBER,0.3052062750906532,0,0.0,1.0,0.0,35.0,0,0.10696666666666667,0,0.0,-0.14765,737,0,1,0.14121494708994708,1.0
LN00033355,24,AMBER,0.28301343848953747,0,0.0,1.0,2.0,4.0,1,0.209,0,0.0,0.09599999999999997,761,0,0,0.12217905348262914,1.0
LN00033359,16,RED,0.5120914087998844,1,0.0,0.0,0.0,0.0,0,0.23016666666666666,0,0.0,0.06405,600,1,5,0.06721460639329674,1.0
LN00033360,46,AMBER,0.4219970202252524,0,0.0,0.0,0.0,0.0,0,0.09649999999999999,0,0.0,-0.061600000000000044,709,0,1,0.09240012455238986,1.0
LN00033362,9,RED,0.4890512507004852,0,0.0,0.0,0.0,0.0,0,0.13386666666666666,0,0.0,0.006699999999999984,643,1,5,0.22643037914239325,1.0
LN00033363,20,AMBER,0.40647749103436953,0,0.0,0.0,0.0,0.0,0,0.1818,0,0.0,-0.20845000000000002,597,1,5,0.10864794506025233,1.0
LN00033364,11,AMBER,0.3595392841084622,0,0.0,2.0,-25.0,50.0,0,0.25286666666666663,0,1.0,0.07915,734,1,5,0.2332582552449172,1.0
LN00033366,7,RED,0.535171917324395,0,0.0,2.0,9.5,36.0,1,0.13353333333333334,0,0.0,0.06780000000000003,644,1,5,0.05694751491507249,1.0
LN00033369,6,GREEN,0.16596806440147835,0,0.0,0.0,0.0,0.0,0,0.3549333333333333,0,0.0,0.23315,0,3,8,0.8894437372004207,1.0
LN00033371,31,AMBER,0.35161746942872074,0,0.0,0.0,0.0,0.0,0,0.11016666666666668,0,0.0,0.10335,702,0,1,0.13476290630975143,1.0
LN00033372,18,AMBER,0.37249531696063615,0,0.0,0.0,0.0,0.0,0,0.15916666666666665,0,0.0,0.18839999999999998,721,1,5,0.12309268172281872,1.0
LN00033373,16,RED,0.5376216827944804,0,0.0,0.0,0.0,0.0,0,0.5004666666666666,0,0.0,-0.0012500000000000011,0,3,8,0.14538510574471278,1.0
LN00033375,34,RED,0.5140392487977209,0,0.0,0.0,0.0,0.0,0,0.5146999999999999,0,0.0,-0.19225000000000003,532,2,7,0.10736362860920373,1.0
LN00033376,29,AMBER,0.39508607330137646,0,0.0,1.0,-17.5,35.0,0,0.3101,0,1.0,-0.038199999999999956,624,1,5,0.17938404458919519,1.0
LN00033377,7,AMBER,0.43117529634214746,0,0.0,0.0,0.0,0.0,0,0.07893333333333334,0,0.0,0.1195,796,0,0,0.13179117717877556,1.0
LN00033380,17,AMBER,0.442360002817051,0,0.0,0.0,0.0,0.0,0,0.2073,0,0.0,0.0942,777,1,5,0.13883908803596476,1.0
LN00033381,5,RED,0.47493258044799624,0,0.0,0.0,0.0,0.0,0,0.18853333333333336,0,0.0,-0.0897,728,0,1,0.037077321592757624,1.0
LN00033382,33,RED,0.5451248479262663,0,0.0,0.0,0.0,0.0,0,0.3040333333333333,0,1.0,0.08645,563,2,7,0.05828442509150575,1.0
LN00033384,5,RED,0.5191980183110033,1,0.0,1.0,-8.0,16.0,0,0.49490000000000006,0,1.0,-0.024150000000000005,0,3,8,0.1662948165827842,1.0
LN00033385,17,RED,0.5150383206150619,0,0.0,2.0,-28.0,56.0,0,0.18553333333333333,0,0.0,-0.09025,634,1,5,0.21820139632817406,1.0
LN00033386,17,AMBER,0.4344344903933833,0,0.0,0.0,0.0,0.0,0,0.26263333333333333,0,0.0,0.09889999999999999,699,1,4,0.10005689824785302,1.0
LN00033388,5,RED,0.863892735054468,0,0.0,1.0,13.5,49.0,1,0.4737,0,0.0,-0.2092,497,2,7,0.25158925979680696,0.39976347745824803
LN00033389,34,AMBER,0.3821941791147887,0,0.0,1.0,-14.5,29.0,0,0.13449999999999998,0,0.0,-0.04205000000000003,692,1,4,0.10049180704089594,1.0
LN00033391,18,RED,0.46866495259735863,0,0.0,0.0,0.0,0.0,0,0.14806666666666668,0,0.0,-0.08334999999999998,681,0,2,0.10565776888966177,1.0
LN00033394,9,RED,0.5180960094349504,0,0.0,2.0,-4.5,9.0,0,0.14866666666666667,0,0.0,0.12269999999999998,615,1,5,0.1191233854388891,1.0
LN00033396,10,RED,0.544660174998341,0,0.0,0.0,0.0,0.0,0,0.16090000000000002,0,0.0,0.01824999999999999,685,1,4,0.34496866947762944,1.0
LN00033397,12,GREEN,0.19401833384637024,0,0.0,0.0,0.0,0.0,0,0.13086666666666666,0,0.0,0.0018000000000000238,720,0,1,0.1975206642977939,1.0
LN00033398,18,AMBER,0.30447039754312344,0,0.0,0.0,0.0,0.0,0,0.0828,0,0.0,0.09640000000000004,766,0,0,0.012665446472452421,1.0
LN00033399,21,AMBER,0.42280901072733756,0,0.0,0.0,0.0,0.0,0,0.1258,0,0.0,0.03720000000000001,740,0,1,0.08613306288032455,1.0
LN00033400,16,RED,0.5946651948836712,0,0.0,0.0,0.0,0.0,0,0.9460333333333333,1,1.0,0.23060000000000003,0,3,8,0.10666327784131825,1.0
LN00033403,10,RED,0.5790305510937434,0,0.0,0.0,0.0,0.0,0,0.3509,0,0.0,-0.03965000000000002,540,2,7,0.4276571050574298,1.0
LN00033404,31,RED,0.5337452414974149,0,0.0,1.0,0.0,14.0,0,0.30556666666666665,0,0.0,0.24465,0,3,8,0.14736822194199245,1.0
LN00033405,17,RED,0.5316856558159283,0,0.0,0.0,0.0,0.0,0,0.2965666666666667,0,0.0,-0.005549999999999999,707,1,5,0.32603624184891095,1.0
LN00033406,36,GREEN,0.17547518395948752,0,0.0,1.0,4.5,9.0,1,0.11839999999999999,0,0.0,0.07914999999999997,661,1,4,0.08140434348860409,1.0
LN00033407,22,AMBER,0.2938638131631069,0,0.0,0.0,0.0,0.0,0,0.16243333333333332,0,1.0,0.12569999999999998,706,0,1,0.15415028027042638,1.0
LN00033408,18,GREEN,0.16327641463508238,0,0.0,0.0,0.0,0.0,0,0.11063333333333332,0,0.0,-0.052800000000000014,681,0,2,0.12929623053810435,1.0
LN00033409,11,RED,0.4916034487128791,0,0.0,0.0,0.0,0.0,0,0.08043333333333333,0,0.0,0.045899999999999996,779,0,0,0.045710845552905,1.0
LN00033410,8,GREEN,0.058490113565415815,0,0.0,2.0,-4.5,32.0,4,0.29406666666666664,1,1.0,0.1126,664,1,4,0.10292996196017005,1.0
LN00033411,9,RED,0.48866796584095856,0,0.0,0.0,0.0,0.0,0,0.32466666666666666,0,0.0,0.17250000000000001,729,1,5,0.18634980307912638,1.0
LN00033412,11,RED,0.5894659427807799,1,0.0,0.0,0.0,0.0,0,0.4293666666666667,0,0.0,0.05435000000000001,0,3,8,0.20257616247995724,1.0
LN00033413,47,RED,0.47889700535702223,0,0.0,1.0,0.0,54.0,0,0.4563,1,1.0,-0.05804999999999999,0,3,8,0.11176385002797985,1.0
LN00033414,48,GREEN,0.12012575528491104,0,0.0,0.0,0.0,0.0,0,0.0653,0,0.0,0.18634999999999996,734,0,1,0.10814124593851537,1.0
LN00033418,14,AMBER,0.3132768067505641,0,0.0,0.0,0.0,0.0,0,0.07490000000000001,0,0.0,-0.10160000000000002,759,0,0,0.1554056586860505,1.0
LN00033419,17,RED,0.5442731108721525,0,0.0,0.0,0.0,0.0,0,0.3987333333333334,0,0.0,-0.026749999999999996,0,3,8,0.10707464090287278,1.0
LN00033420,12,GREEN,0.1469346568791184,0,0.0,0.0,0.0,0.0,0,0.15243333333333334,0,0.0,0.003049999999999997,698,1,4,0.3426739816408491,1.0
LN00033422,35,RED,0.5398491588334059,0,0.0,0.0,0.0,0.0,0,0.5735333333333332,0,0.0,0.2493,550,2,7,0.17103766617429836,1.0
LN00033423,44,RED,0.45319539068243136,0,0.0,0.0,0.0,0.0,0,0.1687,0,1.0,0.05169999999999997,636,1,5,0.04324432044639299,1.0
LN00033427,6,GREEN,0.11642526704700154,0,0.0,0.0,0.0,0.0,0,0.14866666666666664,0,0.0,-0.09404999999999997,794,0,0,0.04299666971551866,1.0
LN00033429,23,AMBER,0.4128508436737212,0,0.0,0.0,0.0,0.0,0,0.26946666666666663,0,0.0,0.08005000000000001,617,1,5,0.06807349802516989,1.0
LN00033432,5,AMBER,0.362460482879395,0,0.0,0.0,0.0,0.0,0,0.09699999999999999,0,0.0,0.22310000000000002,742,0,1,0.1679860474071054,1.0
LN00033433,36,AMBER,0.3343730423271243,0,0.0,0.0,0.0,0.0,0,0.27906666666666663,0,0.0,0.022149999999999948,566,1,5,0.08263064122436618,1.0
LN00033434,22,RED,0.5388599607435541,0,0.0,1.0,0.0,44.0,0,0.17029999999999998,0,0.0,-0.1279,561,1,5,0.12229706953732397,1.0
LN00033435,10,RED,0.4770345445471437,0,0.0,0.0,0.0,0.0,0,0.27953333333333336,0,0.0,-0.02595000000000003,630,1,5,0.4470467190486303,1.0
LN00033436,33,AMBER,0.2962593232599301,0,0.0,0.0,0.0,0.0,0,0.11059999999999999,0,0.0,-0.009750000000000036,751,0,0,0.10948183279112608,1.0
LN00033437,36,GREEN,0.17342414277381546,0,0.0,0.0,0.0,0.0,0,0.13103333333333333,0,0.0,0.2051,737,1,5,0.0602616727425687,1.0
LN00033438,12,AMBER,0.24832875608999483,0,0.0,0.0,0.0,0.0,0,0.5489,0,1.0,-0.08249999999999999,0,3,8,0.20003861003861004,1.0
LN00033439,11,RED,0.45697480170373483,0,0.0,0.0,0.0,0.0,0,0.16636666666666666,0,0.0,-0.18845,627,1,5,0.1407936507936508,1.0
LN00033441,8,AMBER,0.3418498845201724,0,0.0,0.0,0.0,0.0,0,0.25166666666666665,0,0.0,0.028349999999999986,683,0,2,0.1483824040802133,1.0
LN00033443,11,AMBER,0.4218219076047793,0,0.0,0.0,0.0,0.0,0,0.12966666666666668,0,0.0,-0.10620000000000002,693,0,2,0.14244990840393865,1.0
LN00033446,12,GREEN,0.1311044986191226,0,0.0,0.0,0.0,0.0,0,0.42080000000000006,0,0.0,0.16805,627,2,6,0.4614702080640454,1.0
LN00033447,6,GREEN,0.15145992642204517,0,0.0,0.0,0.0,0.0,0,0.20563333333333333,0,0.0,0.08490000000000003,697,1,4,0.11309128405513949,1.0
LN00033448,21,RED,0.5771677651220685,0,0.0,1.0,-18.5,37.0,0,0.2544666666666667,0,0.0,-0.13190000000000002,685,1,4,0.12196829413230587,1.0
LN00033449,15,RED,0.861815434118172,0,0.0,2.0,12.0,30.0,1,0.3478666666666666,0,1.0,-0.09620000000000001,613,1,5,0.17046132819780083,1.0
LN00033451,47,RED,0.547935097019278,0,0.0,1.0,-24.0,48.0,0,0.4815,0,0.0,0.047199999999999964,601,2,6,0.10401266880746052,1.0
LN00033452,50,RED,0.502365329130144,0,0.0,0.0,0.0,0.0,0,0.238,0,0.0,-0.10389999999999999,687,1,4,0.09517642825392121,1.0
LN00033453,4,RED,0.840055686395572,1,0.0,0.0,0.0,0.0,0,0.30613333333333337,0,1.0,-0.0862,549,1,5,0.18601284217641095,1.0
LN00033455,44,AMBER,0.32585660262862826,0,0.0,0.0,0.0,0.0,0,0.09200000000000001,0,0.0,0.049799999999999955,753,0,0,0.08046640210884937,1.0
LN00033456,7,RED,0.5128715576649346,0,0.0,0.0,0.0,0.0,0,0.19776666666666667,0,0.0,-0.06690000000000002,642,1,5,0.23825141576572484,1.0
LN00033457,9,RED,0.5565519674470214,1,0.0,1.0,12.0,24.0,1,0.20446666666666666,0,0.0,0.005950000000000011,659,1,4,0.45991363065326635,1.0
LN00033459,4,RED,0.49238089635093535,0,0.0,1.0,-10.0,20.0,0,0.23440000000000003,0,0.0,0.03075,716,1,5,0.4304083158011294,1.0
LN00033460,23,AMBER,0.287649108093568,0,0.0,0.0,0.0,0.0,0,0.08639999999999999,0,0.0,-0.1375,714,0,1,0.07731637123793707,1.0
LN00033461,26,RED,0.5376116427949008,0,0.0,1.0,-24.0,48.0,0,0.3514333333333333,0,1.0,-0.2221,0,3,8,0.06078298015850712,1.0
LN00033463,9,RED,0.46054947872197033,0,0.0,1.0,-22.0,44.0,0,0.12003333333333333,0,0.0,0.05745,697,0,2,0.23527973207212718,1.0
LN00033464,6,AMBER,0.2912075297688925,0,0.0,0.0,0.0,0.0,0,0.3736333333333333,0,0.0,-0.05504999999999999,650,1,4,0.1830050077584991,1.0
LN00033465,17,AMBER,0.4310633421838842,0,0.0,2.0,1.5,37.0,1,0.08489999999999999,0,0.0,-0.01485000000000003,707,0,1,0.052819643673981634,1.0
LN00033466,11,RED,0.5452087600535082,0,0.0,1.0,-8.0,16.0,0,0.16126666666666667,0,1.0,0.07350000000000001,657,1,4,0.03874422045496578,1.0
LN00033468,29,RED,0.47512926004979017,0,0.0,0.0,0.0,0.0,0,0.136,0,0.0,0.0040999999999999925,712,0,1,0.10340589512876203,1.0
LN00033469,12,GREEN,0.19949454161216734,0,0.0,0.0,0.0,0.0,0,0.3303,0,1.0,0.006800000000000028,690,1,4,0.20107982858281842,1.0
LN00033470,10,AMBER,0.44306970981538213,0,0.0,0.0,0.0,0.0,0,0.21766666666666667,0,0.0,-0.028000000000000025,634,1,5,0.3863761829652997,1.0
LN00033471,22,RED,0.5879205671446176,0,0.0,0.0,0.0,0.0,0,0.4018,0,0.0,0.05485000000000001,601,2,6,0.15255333303765467,1.0
LN00033475,10,RED,0.5617701712808149,1,0.0,0.0,0.0,0.0,0,0.3757,0,0.0,-0.2353,0,3,8,0.1742587170614852,1.0
LN00033476,15,RED,0.5214544054314714,0,0.0,0.0,0.0,0.0,0,0.39313333333333333,0,1.0,-0.07255,0,3,8,0.15865327292237988,1.0
LN00033477,6,AMBER,0.27824304906783487,0,0.0,0.0,0.0,0.0,0,0.32073333333333337,0,0.0,-0.022199999999999998,596,2,7,0.12088234155406713,1.0
LN00033478,5,GREEN,0.009583957502752028,0,0.0,2.0,-3.5,11.0,4,0.6489333333333334,0,1.0,-0.11825,581,2,7,0.10315289082234072,1.0
